,customer_id,first_order,EndDate,rate,Amount,commission
94002,f19006ed3d463cfd63ff2566640b396b,2017-10-25 19:13:58,2018-10-20 19:13:58,yearly,900,5%
40137,67dbe5defb9537a94eca5964c22b9238,2018-05-18 16:12:00,2018-07-17 16:12:00,monthly,150,5%
26041,432e733246f0e2b2691830b104eeb5c3,2018-01-30 00:16:46,2018-07-29 00:16:46,half-yearly,450,5%
54052,8b7ab6f3bd953bf7839099fffdbfb086,2018-04-26 15:00:00,2018-10-23 15:00:00,half-yearly,450,5%
21714,37cb0c403b8adef6c53a9d10cb9abcf0,2018-01-17 11:56:42,2018-03-18 11:56:42,monthly,150,5%
85041,da5c997509bfd7aaba05d8f01897c1da,2017-10-20 11:22:31,2018-04-18 11:22:31,half-yearly,450,5%
59486,9924d9f4a1fe48aa591d0f4b596a0ec6,2018-04-18 17:05:01,2018-06-17 17:05:01,monthly,150,5%
19979,3380512361877970c0258c1dd577709e,2018-04-03 19:23:32,2018-06-02 19:23:32,monthly,150,5%
42349,6d8b841ea5c42e4fcdd1c45ebd7db0f2,2017-04-25 17:25:20,2018-04-20 17:25:20,yearly,900,5%
7008,1222ae0f15dc56dc392fa0bb0f033f6b,2017-12-05 23:29:54,2018-02-03 23:29:54,monthly,150,5%
16520,2a806705fbb5cf16d598382f3506a1d3,2017-07-14 16:10:15,2018-01-10 16:10:15,half-yearly,450,5%
78060,c849ace72771155d3ce3a8aabbabfff9,2018-05-08 12:06:00,2019-05-03 12:06:00,yearly,900,5%
81153,d03e957168b70cdef000379fa0aab72b,2017-11-27 19:04:51,2018-05-26 19:04:51,half-yearly,450,5%
54549,8cbd99799d58ad57c97785f982b20a96,2018-03-28 14:07:27,2018-09-24 14:07:27,half-yearly,450,5%
25471,41ac8b87ee6dec2f7c9980f71760a0bd,2018-02-28 16:55:50,2018-08-27 16:55:50,half-yearly,450,5%
47474,7a850172956be670dde1f63ab6bf8bc4,2018-03-23 20:04:23,2019-03-18 20:04:23,yearly,900,5%
35520,5bdabb0382d0e9b16869f7e6b1ccda55,2017-05-24 15:39:30,2018-05-19 15:39:30,yearly,900,5%
79953,cd217889d9b238ed522888d8a52c8731,2018-06-28 15:42:00,2018-12-25 15:42:00,half-yearly,450,5%
54023,8b65ea3a6e826a860f2961630e922c41,2017-05-16 14:09:13,2017-07-15 14:09:13,monthly,150,5%
59062,981f069de04dace1ddefa6090489cb4a,2018-03-28 21:41:12,2018-05-27 21:41:12,monthly,150,5%
96781,f90980c2b1c84d921b6388815445aa3a,2017-06-06 14:52:33,2017-12-03 14:52:33,half-yearly,450,5%
52542,8787c72a20002592238d7b80721ab729,2017-11-24 22:06:56,2018-05-23 22:06:56,half-yearly,450,5%
69390,b22929060c67ae572e2e82d531af2fc4,2017-11-28 18:02:46,2018-05-27 18:02:46,half-yearly,450,5%
6930,11f0d9654e771c189ac9710977422029,2017-09-19 20:48:35,2018-09-14 20:48:35,yearly,900,5%
71729,b80adce6a72fc096b80a540312a24a95,2017-05-31 08:29:46,2017-07-30 08:29:46,monthly,150,5%
96166,f765ec8cbb703a2467541a10355863ce,2017-11-06 18:12:14,2018-11-01 18:12:14,yearly,900,5%
33075,5560bd5a26a7c4750baa6474a4d0e92b,2018-04-11 18:24:43,2019-04-06 18:24:43,yearly,900,5%
79569,cc2076c7e48e1a6be431a0f51fa923d1,2018-08-22 14:00:00,2019-02-18 14:00:00,half-yearly,450,5%
4403,0b6f6a76f2c677c4da148eeef7c6458c,2017-08-25 19:45:47,2018-02-21 19:45:47,half-yearly,450,5%
33648,56f1622201c6d8b17b1bc57367841538,2017-11-29 18:54:49,2018-01-28 18:54:49,monthly,150,5%
31946,526b4f355949a761d3bdb702d6cc3eb5,2018-03-19 15:13:36,2018-05-18 15:13:36,monthly,150,5%
85504,db93d928ffb29410511a0ae79e816298,2018-03-02 23:13:31,2018-05-01 23:13:31,monthly,150,5%
65709,a8f61973eedaf5f3ca7ad94a31619ed0,2018-04-03 18:14:36,2018-06-02 18:14:36,monthly,150,5%
98448,fd866c2c21e9fe3acdd94820ad6628ca,2018-04-20 22:58:36,2018-06-19 22:58:36,monthly,150,5%
75314,c126ca07a884e33a2fd2d6c927cb9f80,2018-01-05 00:55:08,2018-07-04 00:55:08,half-yearly,450,5%
31619,51937836340c3e832da64c7c6b524f1b,2018-04-18 19:35:07,2018-10-15 19:35:07,half-yearly,450,5%
84648,d9586db48229578debeab901fc8be467,2017-06-09 10:46:41,2017-12-06 10:46:41,half-yearly,450,5%
1300,033d941a9b54660b52da29edf21075e4,2017-05-05 13:22:38,2017-07-04 13:22:38,monthly,150,5%
7940,14926af09825dc08d4d15878f3c545bd,2018-08-22 12:33:00,2019-08-17 12:33:00,yearly,900,5%
87889,e1e45bb88ca4d4d3ee7d35f013301068,2017-11-23 16:21:18,2018-05-22 16:21:18,half-yearly,450,5%
22412,39ad34e24c3890ee0c10160c95bc817b,2018-02-06 22:48:30,2018-04-07 22:48:30,monthly,150,5%
31500,51474a10ad0b69711d52947b293f6e87,2018-03-07 23:18:58,2018-09-03 23:18:58,half-yearly,450,5%
27677,475ab7a5bfe7b5de14fcb98efd3cfcf3,2018-05-24 10:07:00,2019-05-19 10:07:00,yearly,900,5%
62735,a17a7b3ef3d9a5c528919354288dd99b,2018-07-26 11:09:00,2018-09-24 11:09:00,monthly,150,5%
19509,32414a38e12950c3121fec300b889ee4,2018-01-10 18:09:44,2018-07-09 18:09:44,half-yearly,450,5%
22963,3b00ef5e72ddc9ea0209d45514deddec,2017-01-23 11:06:28,2018-01-18 11:06:28,yearly,900,5%
62245,a0369b6ba3e37ee49c6850753858fa08,2017-12-12 22:19:20,2018-02-10 22:19:20,monthly,150,5%
55659,8f97ee7392291ea66b3592881e7a9102,2018-02-05 23:46:29,2018-08-04 23:46:29,half-yearly,450,5%
92122,ecc2a221917a8ba5ae522a0cab14a8a4,2018-01-17 23:24:45,2018-03-18 23:24:45,monthly,150,5%
15858,28d1d2e63385a2ccb0c2b0fe0dfebedc,2017-09-12 12:57:02,2018-03-11 12:57:02,half-yearly,450,5%
8219,154b6ed9a731645fee1a751fea80076c,2017-07-10 14:58:02,2018-07-05 14:58:02,yearly,900,5%
19048,310a2ca2a491466cd0de96cec9b20f71,2018-02-09 22:29:00,2019-02-04 22:29:00,yearly,900,5%
85882,dc8857b7ed4b36d0d3b6df6cdd37c439,2018-01-30 21:53:14,2018-07-29 21:53:14,half-yearly,450,5%
8967,1718537edd72e4fa514fd813bd0df9c4,2017-10-13 15:38:02,2018-10-08 15:38:02,yearly,900,5%
49299,7f0eb06f3d665e1f3de64301a663056c,2017-11-14 19:47:09,2018-05-13 19:47:09,half-yearly,450,5%
88173,e298e74b806d4568b183327e007bd05c,2017-11-03 16:21:53,2018-01-02 16:21:53,monthly,150,5%
28222,48ca574e8c60c5f14ac63cb32a266880,2017-07-11 18:51:32,2018-01-07 18:51:32,half-yearly,450,5%
33590,56d120375c35c6fffc447e47de0a8446,2017-02-06 10:05:35,2017-08-05 10:05:35,half-yearly,450,5%
90910,e9806f0cec46b8ea205a3ba236ff0d35,2018-01-15 21:33:00,2019-01-10 21:33:00,yearly,900,5%
94140,f1dc2f2b83bb06c52561643c445ea69d,2018-06-22 13:07:00,2019-06-17 13:07:00,yearly,900,5%
44030,71dd1c2bbcb2590101080d3921cfc540,2018-06-04 10:18:00,2018-08-03 10:18:00,monthly,150,5%
98193,fcd9a514a1dc122d997d6a3f84339463,2017-03-03 11:41:57,2017-05-02 11:41:57,monthly,150,5%
13868,23a74d590627edc3207d90d96ec739a6,2017-03-21 11:04:15,2017-09-17 11:04:15,half-yearly,450,5%
93154,ef638b78c28157da0ede055160d8fd64,2017-07-21 15:11:51,2018-07-16 15:11:51,yearly,900,5%
97280,fa63f4173641284ffd2311ecde3bb85b,2018-06-04 13:58:00,2018-08-03 13:58:00,monthly,150,5%
41110,6a55a6ec2c0412d7d30a6560e665be30,2018-02-26 22:34:21,2018-04-27 22:34:21,monthly,150,5%
80743,cf352219936163a042aac91a52f507b7,2018-04-24 16:17:10,2019-04-19 16:17:10,yearly,900,5%
78895,ca6b8369d8147a0ddc309d46e5a27f27,2018-03-13 00:33:28,2018-09-09 00:33:28,half-yearly,450,5%
72496,b9fe4fe15370b83df77eeeeac27b3a1d,2017-11-06 20:18:47,2018-01-05 20:18:47,monthly,150,5%
70456,b4eb7d78fa672b58a0e9883f29cb3cdb,2017-12-08 16:24:56,2018-12-03 16:24:56,yearly,900,5%
90233,e7c1c6bd4a65725fecd89c94428cdd83,2017-10-23 20:22:03,2017-12-22 20:22:03,monthly,150,5%
10088,19f23438124b802768aabbef91d4ecea,2018-04-20 00:24:42,2018-06-19 00:24:42,monthly,150,5%
46299,7784b523efa600a47de73bd1e9f7f022,2017-01-26 15:13:00,2018-01-21 15:13:00,yearly,900,5%
85030,da537c09c693dc186a48a5fd18b448f8,2017-11-21 13:05:21,2018-01-20 13:05:21,monthly,150,5%
63227,a2cd17436c82a68234fbda01562f6e50,2017-08-22 20:19:54,2017-10-21 20:19:54,monthly,150,5%
10966,1c1e931635c21508c29086be9de9aada,2016-10-13 13:57:02,2016-12-12 13:57:02,monthly,150,5%
81546,d14c83d94088d39c39edfcd45bab137b,2017-08-03 16:33:38,2017-10-02 16:33:38,monthly,150,5%
87973,e217d743b426efd03312d4a04d1dedfe,2018-08-22 09:02:00,2019-08-17 09:02:00,yearly,900,5%
40224,68121777d7ed2dbfd4456c0d4c037cc3,2018-08-10 08:08:00,2018-10-09 08:08:00,monthly,150,5%
51315,8445054b3aa0f68751e0f1ce5af349e8,2018-04-06 23:44:49,2018-06-05 23:44:49,monthly,150,5%
68880,b0da2ef21288c6af3939878c7bdd63ce,2017-06-26 14:16:45,2018-06-21 14:16:45,yearly,900,5%
60298,9b45fdfe7e8439a4e7d2814b3eb6894c,2017-09-27 20:08:09,2018-03-26 20:08:09,half-yearly,450,5%
89809,e6b4ac526bc0cffe935360815bf63a8d,2018-02-05 20:12:26,2018-08-04 20:12:26,half-yearly,450,5%
83605,d68f4c538ab9176ed85a35b4378d0423,2018-08-15 13:50:00,2019-08-10 13:50:00,yearly,900,5%
8161,15272c15e3fe4645525d8e796fad16b2,2017-11-27 20:21:57,2018-01-26 20:21:57,monthly,150,5%
97037,f9b34051f09f85c1b208ce8cb3cebcc1,2018-06-14 13:56:00,2018-08-13 13:56:00,monthly,150,5%
5169,0d6e110921c992217068a9abc6053f91,2018-01-13 02:07:30,2019-01-08 02:07:30,yearly,900,5%
89742,e68d1430692ce82bb24d86e18e29254c,2018-04-10 01:12:50,2018-06-09 01:12:50,monthly,150,5%
34956,5a586d62b6c78b4e174b51854c2e6912,2017-10-16 14:04:45,2018-04-14 14:04:45,half-yearly,450,5%
47445,7a70359d3aebf020c96e6659cea51b35,2018-08-07 14:54:00,2018-10-06 14:54:00,monthly,150,5%
36944,5f7a3e7c661e0861b20e2580bb51ca20,2018-08-17 13:09:00,2019-08-12 13:09:00,yearly,900,5%
79618,cc3eee250369621d282cee76b06935e7,2017-12-06 16:43:15,2018-06-04 16:43:15,half-yearly,450,5%
57882,953bf9515f1c2fa444e76ebdd43fb1a9,2018-05-09 14:16:00,2018-07-08 14:16:00,monthly,150,5%
10179,1a32b53faf914452175c5464561e8f85,2018-03-21 18:56:51,2018-05-20 18:56:51,monthly,150,5%
8809,16b167f5424e2d0d097bf0abea502637,2017-02-24 08:29:04,2018-02-19 08:29:04,yearly,900,5%
93023,ef0bee024200ff71b3a534c5db157e06,2018-01-31 22:19:08,2019-01-26 22:19:08,yearly,900,5%
97351,fa98c49b78e4bf3bd57baee31a771ef1,2017-12-04 20:53:01,2018-02-02 20:53:01,monthly,150,5%
27613,472beb48321dbb71c4b3c1667a285ea7,2018-07-03 15:18:00,2018-09-01 15:18:00,monthly,150,5%
95953,f6d650f5127f08c4ed7c4f596c0f9cb5,2017-10-20 20:32:02,2018-04-18 20:32:02,half-yearly,450,5%
65000,a750f4a0f5c69d68818cc43c3d82b707,2018-04-25 19:04:00,2018-06-24 19:04:00,monthly,150,5%
90606,e8c1b946bba51e3d1a360289a89c9913,2018-02-08 20:18:26,2018-08-07 20:18:26,half-yearly,450,5%
79910,cd06ff43889826d2ae1943fdaa68cf6e,2017-12-05 15:39:17,2018-06-03 15:39:17,half-yearly,450,5%
78126,c86f7c54e57bc83cdfcb2406c144f038,2018-06-26 08:02:00,2018-08-25 08:02:00,monthly,150,5%
75141,c0b9f9fb0ec7a4dd6e35e551cc841831,2018-05-16 13:53:00,2019-05-11 13:53:00,yearly,900,5%
63188,a2afcf0ba9863cf87074673aa017ba46,2018-03-21 18:58:40,2018-05-20 18:58:40,monthly,150,5%
67559,ad952f398d652ee56946d467e18fab80,2017-12-19 22:53:15,2018-06-17 22:53:15,half-yearly,450,5%
88582,e3b0ae006d2713db8338fb7557d9f322,2018-03-16 22:49:44,2019-03-11 22:49:44,yearly,900,5%
95583,f5dcce7b8103b1e9756f13555318045a,2017-03-31 16:19:10,2018-03-26 16:19:10,yearly,900,5%
59088,982e82b0ac09b67a31c446d41db6927f,2018-05-15 15:03:00,2019-05-10 15:03:00,yearly,900,5%
65344,a81e8424b6bfd433cfef8d7bcb36b26d,2018-06-19 15:10:00,2018-12-16 15:10:00,half-yearly,450,5%
46667,786000552078dfc8978b80847daa4369,2017-10-16 21:22:39,2018-04-14 21:22:39,half-yearly,450,5%
92346,ed69f0bf3132bc978df5b8de8979ea44,2017-03-22 13:35:31,2017-05-21 13:35:31,monthly,150,5%
63511,a390197b5db471efb8dd6b2f6b2649f9,2018-06-21 14:30:00,2019-06-16 14:30:00,yearly,900,5%
97801,fbbcbf69d389968006ffc93f6e2f9e93,2018-04-24 17:18:41,2018-06-23 17:18:41,monthly,150,5%
12590,206fd19fc2dc8738a59823f0afdc75ad,2017-03-24 13:00:12,2017-05-23 13:00:12,monthly,150,5%
30682,4f229d93eafc39aba3addca5eeabaae1,2018-05-21 11:55:00,2018-07-20 11:55:00,monthly,150,5%
37569,610c39e34a4a0f1215329b12d9a506ce,2017-09-12 15:35:07,2018-09-07 15:35:07,yearly,900,5%
32677,5458c93e0db88f9b885bc7dbc3bfa2a3,2016-11-14 09:28:51,2017-01-13 09:28:51,monthly,150,5%
28855,4a652b352b855e5e22de8d83490f14e7,2018-03-27 20:05:29,2018-05-26 20:05:29,monthly,150,5%
78419,c93425583027046f9893dcd578aa6e22,2018-03-20 01:18:45,2018-09-16 01:18:45,half-yearly,450,5%
58506,96bfde50d61dc1365adc0293abfbf8f3,2017-05-17 12:49:02,2017-07-16 12:49:02,monthly,150,5%
73004,bb41621dbfca3e75a50bd5b4d4246122,2018-02-20 14:05:49,2018-08-19 14:05:49,half-yearly,450,5%
14229,24965a26ac0ca8671c6c057ee371c06f,2018-07-31 13:24:00,2019-07-26 13:24:00,yearly,900,5%
74600,bf5ed97bec9672df528c128bc44f28ea,2017-12-18 21:07:16,2018-12-13 21:07:16,yearly,900,5%
48511,7d1fee2758dd8420cb44dc7f4fdec08f,2017-06-08 16:16:46,2017-12-05 16:16:46,half-yearly,450,5%
85960,dcbdfdc5db114b2e25c901492cea0c54,2017-06-28 14:52:07,2018-06-23 14:52:07,yearly,900,5%
13891,23b981b46d1d28fb9fd702315a38c166,2018-03-17 02:25:42,2018-09-13 02:25:42,half-yearly,450,5%
67692,ade877be50f6c176e0fafc2da7f37fd6,2018-07-26 14:12:00,2018-09-24 14:12:00,monthly,150,5%
88326,e309e1d5483ae7c3229dce0ac8251fdd,2018-05-10 14:00:00,2018-07-09 14:00:00,monthly,150,5%
1821,04a3408f7d73698797fafee2580f4b18,2017-12-15 02:09:23,2018-06-13 02:09:23,half-yearly,450,5%
9529,187a820d7c72e9248b35ef98df3438c5,2017-10-19 18:24:47,2018-04-17 18:24:47,half-yearly,450,5%
10326,1a8c14bb8ab182adc166183a2f3acccc,2017-11-21 11:58:45,2018-01-20 11:58:45,monthly,150,5%
50910,83486328de12e85d29b27790fd68f911,2018-08-09 14:35:00,2018-10-08 14:35:00,monthly,150,5%
58589,96ea9ef4efcf7c1f253d6203c56d88d2,2017-11-21 06:12:05,2018-01-20 06:12:05,monthly,150,5%
94346,f26da87c662e29c4680a07cf6e7f3a97,2018-04-07 01:12:20,2019-04-02 01:12:20,yearly,900,5%
59450,990b35fb87a1a6c60a1c676cbde1b901,2018-04-18 20:04:11,2018-10-15 20:04:11,half-yearly,450,5%
43354,7011f4155b42c995054d9700c975f724,2018-03-09 18:08:23,2019-03-04 18:08:23,yearly,900,5%
14065,24345778235891cfb9562afe65a18137,2018-07-06 08:25:00,2018-09-04 08:25:00,monthly,150,5%
1238,031cb9fac5344bf6def68aacea5eafec,2018-02-19 23:12:12,2018-04-20 23:12:12,monthly,150,5%
25992,430b71cd7a955a7232bea5a2911b8271,2018-01-22 20:12:51,2019-01-17 20:12:51,yearly,900,5%
90642,e8d796c25778bdcfe7e82a408b7d50da,2017-04-22 13:07:48,2017-06-21 13:07:48,monthly,150,5%
72487,b9faa890d41931860c709ddbb9a2ebc8,2018-01-23 22:48:04,2019-01-18 22:48:04,yearly,900,5%
67597,adacd5821ce9cbda11906a04cdc72c27,2017-11-06 18:11:40,2018-05-05 18:11:40,half-yearly,450,5%
16174,299735fa1daa3e83ee1048309d22f9da,2017-10-27 20:47:46,2018-10-22 20:47:46,yearly,900,5%
57705,94c497528915442546d67567bc7e00d5,2017-08-22 16:33:52,2018-08-17 16:33:52,yearly,900,5%
44333,729be0ad11a9af7df71af2e9697e513f,2018-04-30 06:23:00,2019-04-25 06:23:00,yearly,900,5%
31497,514640b3f9b05211cc0b7007df4f3505,2018-08-07 11:31:00,2018-10-06 11:31:00,monthly,150,5%
68426,afbfb235f3ea4986295c741b4d21ea32,2017-11-30 15:12:48,2018-01-29 15:12:48,monthly,150,5%
98569,fdcf8902237d2c8986eaa7fe344542c9,2018-07-03 14:12:00,2018-09-01 14:12:00,monthly,150,5%
56777,926590482fd36ae22ba8bcc7a4bd720d,2017-10-13 20:09:01,2018-10-08 20:09:01,yearly,900,5%
67448,ad4aa03becd869f5d8282705318243a5,2017-04-10 16:57:57,2017-10-07 16:57:57,half-yearly,450,5%
24052,3de7da4ef84ac238c26ed09b06c7e792,2017-06-08 17:33:14,2018-06-03 17:33:14,yearly,900,5%
40038,678cebee4bae7ceb9b835645caf0fa06,2018-04-24 16:06:52,2018-10-21 16:06:52,half-yearly,450,5%
93038,ef180d6c922a044b0938d594606eb778,2017-06-09 17:36:34,2017-12-06 17:36:34,half-yearly,450,5%
11435,1d6509f7241d41656e3dd4b9980a3a0f,2017-06-23 13:34:46,2017-12-20 13:34:46,half-yearly,450,5%
58918,97b50939d4b8da29f262e503097841d5,2017-11-29 17:21:55,2018-01-28 17:21:55,monthly,150,5%
74459,bf048168b14f8356e05d04dc16e9c9c1,2018-04-19 20:26:36,2019-04-14 20:26:36,yearly,900,5%
12561,20602f40eb31f207bdcc555839e65193,2018-04-09 21:41:43,2019-04-04 21:41:43,yearly,900,5%
97763,fba329d7c026661be9487ed474865365,2017-11-07 19:14:56,2018-05-06 19:14:56,half-yearly,450,5%
95896,f6ac4d64f4c7a9950486003b8bebb2bc,2017-06-26 08:59:54,2017-12-23 08:59:54,half-yearly,450,5%
82074,d2ad4d4a08ddd64864abab1693374be7,2018-02-21 22:33:12,2018-04-22 22:33:12,monthly,150,5%
76746,c4d2d4dea880dd1076126ce7ab82c9dd,2017-03-23 15:26:04,2018-03-18 15:26:04,yearly,900,5%
73349,bc13567372ad405e1fa1c93da7eb9079,2017-01-27 11:27:44,2018-01-22 11:27:44,yearly,900,5%
5888,0f4e6706036eec942d3b94d1d00ba58f,2018-06-25 13:20:00,2019-06-20 13:20:00,yearly,900,5%
58341,96644a3df7c6906774dbfaac8cf07560,2017-04-20 08:28:00,2017-06-19 08:28:00,monthly,150,5%
49333,7f230bc3e608f26f8ecaa710abd5d2d2,2017-10-25 18:47:57,2018-10-20 18:47:57,yearly,900,5%
76184,c35e714e688d2f434b7955d195b1753e,2018-02-19 16:18:57,2018-08-18 16:18:57,half-yearly,450,5%
48548,7d39c5d887661f6e1699374db64104c1,2017-02-17 11:18:26,2018-02-12 11:18:26,yearly,900,5%
21456,371e25352587a8bf2f77b6739406281d,2018-06-12 14:44:00,2018-08-11 14:44:00,monthly,150,5%
85928,dca71b66271766b6e86a1ad74d291374,2017-07-21 19:47:40,2017-09-19 19:47:40,monthly,150,5%
39602,66666db1d1d248143aa09864faf1d31d,2017-12-12 20:33:07,2018-02-10 20:33:07,monthly,150,5%
48604,7d5dd0076e9b3b10de042c179d8c3d30,2018-08-27 12:26:00,2019-02-23 12:26:00,half-yearly,450,5%
76000,c2dd4419fff3be4ee48f93165e30984b,2018-05-21 10:21:00,2018-07-20 10:21:00,monthly,150,5%
7650,13d366a15142a8b6f7e39caa24ccb1cc,2017-09-14 18:57:26,2017-11-13 18:57:26,monthly,150,5%
36914,5f6b2c56906b912108d55593b8b906e7,2018-06-08 12:09:00,2018-12-05 12:09:00,half-yearly,450,5%
78298,c8e2e9dcf35592ed3c5c2dd932cfc779,2017-12-18 20:32:58,2018-02-16 20:32:58,monthly,150,5%
86895,df4c4273ca572a5dccb721c358e92c8d,2017-10-17 21:22:34,2018-10-12 21:22:34,yearly,900,5%
58874,979c0ccc4e88416b4131dddc48e74da5,2018-02-07 00:36:25,2018-04-08 00:36:25,monthly,150,5%
50332,81c3c727d0aff97c26d22458874e3b75,2018-01-09 17:16:49,2018-03-10 17:16:49,monthly,150,5%
1746,04719f10ea55e8d39bff210bea43c1a3,2017-05-12 10:05:30,2017-07-11 10:05:30,monthly,150,5%
28866,4a6e1c44e2055e46c2e15d69edb81be7,2017-09-14 19:27:24,2018-03-13 19:27:24,half-yearly,450,5%
84496,d8e2eb3e9f0c4624e6774d0241e81954,2017-02-09 13:43:20,2017-04-10 13:43:20,monthly,150,5%
64203,a55002f0d9ba4aa981a3cc93c669617a,2017-05-31 11:21:07,2017-11-27 11:21:07,half-yearly,450,5%
52758,88249ff04a01057d1b13027553b56207,2018-06-18 12:53:00,2019-06-13 12:53:00,yearly,900,5%
35782,5c8dd358cd43e858e1a25ba5eb9de22b,2017-10-25 13:44:43,2018-04-23 13:44:43,half-yearly,450,5%
17338,2ca87087e2d5c60c70dcbe6dc2428931,2017-07-06 13:42:03,2017-09-04 13:42:03,monthly,150,5%
27965,48131e6c0bf7bd798cc529d5cbaf3835,2018-01-18 12:55:08,2019-01-13 12:55:08,yearly,900,5%
402,010ebb5ce5da9367a59959153f083968,2018-07-24 15:31:00,2019-07-19 15:31:00,yearly,900,5%
36070,5d4363d5a615f41111dd0cd8f0969780,2017-04-18 14:51:36,2018-04-13 14:51:36,yearly,900,5%
35425,5b96458c206829b9ccb7c7d27eabac68,2017-05-03 12:33:04,2017-07-02 12:33:04,monthly,150,5%
16457,2a5ec1cee7600fbb0290c0dbeb0870a6,2017-05-16 10:50:25,2017-07-15 10:50:25,monthly,150,5%
27286,464ad1fa19f2a649e39193e5c98b8300,2018-01-26 20:19:09,2019-01-21 20:19:09,yearly,900,5%
6362,10855794718e285d72c17edbfc0e38e6,2017-11-28 20:02:25,2018-05-27 20:02:25,half-yearly,450,5%
78294,c8e10b3d0cf55d6c7a181d80b7e7e064,2017-04-24 13:28:55,2018-04-19 13:28:55,yearly,900,5%
27053,45b4e909ecb4b938d979ac373b89bbe4,2017-08-31 21:18:49,2017-10-30 21:18:49,monthly,150,5%
12364,1fdbc491b5d027c76d77bd7c916dcd14,2017-05-17 13:32:34,2017-11-13 13:32:34,half-yearly,450,5%
92193,ed041abc2b26793a0c64f880fc39a295,2018-01-13 00:13:23,2019-01-08 00:13:23,yearly,900,5%
61788,9f081be86699e3a0e6f31b91208a5efd,2017-11-07 12:33:23,2018-05-06 12:33:23,half-yearly,450,5%
92165,ecebbb3c8bc2536b39db4d3f2ba6ecbb,2017-07-25 21:47:46,2018-01-21 21:47:46,half-yearly,450,5%
99220,ff73a759cba534dba02faaffdeb00e61,2018-03-09 21:55:20,2019-03-04 21:55:20,yearly,900,5%
19952,33693eda66c5b67355e658c96a35c49c,2017-03-20 14:27:03,2017-05-19 14:27:03,monthly,150,5%
22338,398058a183d74d961177b370d76e443f,2018-03-16 12:52:05,2018-09-12 12:52:05,half-yearly,450,5%
81753,d1ce771663ec75c1a8fb584ef7ccfaea,2018-03-13 21:08:34,2018-05-12 21:08:34,monthly,150,5%
69093,b1625842d297abe930e04274ac7f13a3,2017-10-11 21:25:12,2017-12-10 21:25:12,monthly,150,5%
87398,e0a3977e540c8d98f1dbd906c712ad33,2018-03-21 18:46:56,2019-03-16 18:46:56,yearly,900,5%
45969,76a6ab6a7199797a53a9a2c00da74410,2017-03-20 17:55:47,2017-05-19 17:55:47,monthly,150,5%
22271,3957e7df30a6c6bf14d43a6682f1dcbd,2017-10-09 20:56:09,2017-12-08 20:56:09,monthly,150,5%
36325,5de272a498b070331787f875de374b42,2018-04-11 19:36:27,2018-10-08 19:36:27,half-yearly,450,5%
34450,591219cc67cc4c76efa171e1a7db4d12,2018-05-21 14:48:00,2019-05-16 14:48:00,yearly,900,5%
68053,aec43290803fc74ac83844dd7d6005e6,2017-10-11 20:03:43,2017-12-10 20:03:43,monthly,150,5%
45678,75ecb22a47dc997aad56a99f05c74c49,2017-07-18 19:15:49,2018-07-13 19:15:49,yearly,900,5%
17208,2c4976e1803bd84665c681555bf90dfe,2017-05-24 12:14:23,2017-11-20 12:14:23,half-yearly,450,5%
23757,3d2379343a747f1645e5cfdee7ebb595,2018-02-27 21:29:13,2019-02-22 21:29:13,yearly,900,5%
4591,0bebec3578296e4e4ff216ff6037cbba,2017-08-21 20:46:21,2018-02-17 20:46:21,half-yearly,450,5%
65009,a756b65b73075e9d789ee5fc07ef0955,2017-12-11 15:33:29,2018-12-06 15:33:29,yearly,900,5%
66310,aa7885fdaef957a25806339d446c2a71,2017-11-22 17:33:05,2018-05-21 17:33:05,half-yearly,450,5%
64424,a5d3480355c9b7aaeed3ed6dabe749e9,2018-03-29 19:56:46,2019-03-24 19:56:46,yearly,900,5%
34425,58ffeb6d4f1b69883968cd8c383eaa0f,2018-01-22 23:38:40,2019-01-17 23:38:40,yearly,900,5%
20998,360469aa13eab175485990e06ee97896,2018-06-07 15:35:00,2018-12-04 15:35:00,half-yearly,450,5%
9994,19b56789ea957b09b16337c78511dc82,2018-02-27 18:17:03,2018-08-26 18:17:03,half-yearly,450,5%
36021,5d24376e325a79e62ed98de02d5eb029,2017-11-28 17:44:40,2018-01-27 17:44:40,monthly,150,5%
65568,a8a702b6be013bb059beb57f4f555800,2018-06-29 14:21:00,2018-12-26 14:21:00,half-yearly,450,5%
89176,e52322c9ddf5421508cb543d91829c85,2018-03-29 19:12:13,2018-09-25 19:12:13,half-yearly,450,5%
96564,f86f4d4f571b4dbdc6339d76c009c832,2017-12-28 18:22:30,2018-06-26 18:22:30,half-yearly,450,5%
81268,d08ef9c7fdd7f55373f1e9f346e60e1b,2017-09-25 19:25:50,2018-03-24 19:25:50,half-yearly,450,5%
12153,1f467ec3d8100abe08e779cb09cbb61f,2017-02-10 10:47:51,2018-02-05 10:47:51,yearly,900,5%
49709,80154943c28a0eab327467d6731a5b28,2018-06-23 08:59:00,2018-12-20 08:59:00,half-yearly,450,5%
53165,892d2f1d8cc6ed0db4c7f7b6613581a6,2017-10-25 17:43:58,2018-04-23 17:43:58,half-yearly,450,5%
5154,0d5f0d55d8ac2ec02aee9ae6cb96b15e,2018-04-23 19:34:48,2018-06-22 19:34:48,monthly,150,5%
60781,9c7d129ac472598117cec4e30387ea16,2018-01-15 20:32:51,2019-01-10 20:32:51,yearly,900,5%
